order_id,timestamp,user_id,order_type,subtotal,tip,total
155621,2022-05-07 18:42:59,,onsite,13.07,1.97,15.04
ef9f1c,2022-05-07 18:47:39,,carryout,14.27,0,14.27
a1a74f,2022-05-07 18:49:55,,carryout,18.75,0,18.75
e94ff5,2022-05-07 18:52:33,f2caab,delivery,17.06,0,17.06
c81fe6,2022-05-07 18:58:41,,carryout,34.22,5.14,39.36
64f311,2022-05-07 19:09:35,6955b0,delivery,12.77,1.92,14.69
5dc55c,2022-05-07 19:15:19,,carryout,9.97,0,9.97
550cf8,2022-05-07 19:35:21,,carryout,11.47,1.73,13.20
bb5a07,2022-05-07 19:45:50,b6f7ae,delivery,13.07,1.97,15.04
041d5d,2022-05-07 19:47:29,db7ac0,delivery,12.27,1.85,14.12
f5d9ac,2022-05-07 19:56:16,,onsite,15.57,0,15.57
39bcb2,2022-05-08 11:21:06,4dbe6d,carryout,24.46,3.67,28.13
7d1962,2022-05-08 11:32:42,,carryout,41.51,6.23,47.74
1e4eab,2022-05-08 11:33:12,,carryout,48.68,0,48.68
066a8b,2022-05-08 11:42:20,,onsite,51.01,7.66,58.67
006d2b,2022-05-08 11:48:21,,carryout,9.97,0,9.97
dd1d0a,2022-05-08 11:59:10,,onsite,8.28,0,8.28
6f2684,2022-05-08 12:02:36,c43561,onsite,8.97,1.35,10.32
56a63c,2022-05-08 12:03:00,,onsite,8.98,0,8.98
1fc6a7,2022-05-08 12:03:33,,carryout,11.28,1.7,12.98
e3eb77,2022-05-08 12:21:20,,onsite,22.95,3.45,26.40
f2d21f,2022-05-08 12:25:04,3a0f4e,onsite,9.48,0,9.48
bbe2dd,2022-05-08 12:26:48,,onsite,44.68,6.71,51.39
036d1f,2022-05-08 12:27:11,,onsite,41.51,6.23,47.74
b77f17,2022-05-08 12:32:56,,onsite,30.43,4.57,35.00
26ceec,2022-05-08 12:39:12,,onsite,5.99,0.9,6.89
4ffae8,2022-05-08 13:01:44,,onsite,10.77,0,10.77
a6f2b0,2022-05-08 13:09:26,,onsite,39.21,5.89,45.10
a4fbfb,2022-05-08 13:16:56,,onsite,56.08,8.42,64.50
a41660,2022-05-08 13:42:00,,carryout,12.27,0,12.27
369cea,2022-05-08 14:10:36,,onsite,9.77,0,9.77
1a84a7,2022-05-08 14:19:17,,onsite,14.27,2.15,16.42
c45cb9,2022-05-08 14:26:26,,onsite,17.26,0,17.26
2b4844,2022-05-08 14:41:10,,onsite,12.47,1.88,14.35
c99c47,2022-05-08 14:54:24,,onsite,40.73,0,40.73
c9b1e5,2022-05-08 15:01:06,,onsite,12.77,1.92,14.69
74cbd5,2022-05-08 15:39:45,,carryout,18.75,2.82,21.57
bc82e4,2022-05-08 16:05:04,,onsite,10.48,1.58,12.06
490abe,2022-05-08 16:25:01,,delivery,11.97,0,11.97
092485,2022-05-08 16:32:27,,onsite,38.81,5.83,44.64
5d1e29,2022-05-08 16:36:39,,delivery,11.57,0,11.57
2d28e4,2022-05-08 16:39:14,,delivery,13.97,0,13.97
85a093,2022-05-08 17:07:29,389a39,carryout,10.97,0,10.97
6c8878,2022-05-08 17:12:50,,onsite,35.23,5.29,40.52
f96186,2022-05-08 17:13:24,,onsite,13.47,2.03,15.50
499fd6,2022-05-08 17:14:03,b43801,carryout,34.73,0,34.73
68e64d,2022-05-08 17:20:03,155f91,delivery,10.97,1.65,12.62
deca2d,2022-05-08 17:25:30,,onsite,9.97,1.5,11.47
467559,2022-05-08 17:37:45,,onsite,10.48,1.58,12.06
3b709b,2022-05-08 17:48:05,d06f48,carryout,11.77,1.77,13.54
dd6a8d,2022-05-08 17:49:33,69ae7e,carryout,9.77,1.47,11.24
16db10,2022-05-08 17:50:55,2f6726,onsite,12.77,1.92,14.69
9b6807,2022-05-08 17:56:55,,onsite,17.77,0,17.77
0e4226,2022-05-08 17:58:55,,onsite,7.98,1.2,9.18
12d314,2022-05-08 18:05:09,,onsite,13.47,2.03,15.50
735e44,2022-05-08 18:08:08,2567d4,carryout,15.97,0,15.97
ae4e02,2022-05-08 18:08:56,,delivery,12.28,1.85,14.13
33f10c,2022-05-08 18:14:07,,onsite,10.77,1.62,12.39
53f613,2022-05-08 18:20:58,,onsite,34.24,5.14,39.38
abcf95,2022-05-08 18:23:27,,delivery,41.02,6.16,47.18
14c208,2022-05-08 18:37:46,333832,carryout,27.24,0,27.24
f2bb22,2022-05-08 18:38:51,,onsite,13.47,2.03,15.50
e9bb56,2022-05-08 18:43:33,,onsite,11.27,0,11.27
f11b07,2022-05-08 18:50:39,,onsite,9.77,0,9.77
38fd9f,2022-05-08 18:58:59,,onsite,15.27,0,15.27
1b27e2,2022-05-08 19:17:17,,onsite,11.27,0,11.27
87bc62,2022-05-08 19:20:46,3a2ba5,delivery,13.97,2.1,16.07
9f1a5a,2022-05-08 19:22:09,,carryout,13.97,0,13.97
2dabc2,2022-05-08 19:23:50,,onsite,10.97,0,10.97
b69d30,2022-05-08 19:29:00,,delivery,10.97,1.65,12.62
48f28e,2022-05-08 19:40:16,b570ba,delivery,12.47,1.88,14.35
e944a5,2022-05-09 11:27:44,,carryout,13.77,0,13.77
eb3d29,2022-05-09 11:37:55,,onsite,11.28,1.7,12.98
798701,2022-05-09 11:39:38,,onsite,9.77,1.47,11.24
3de2af,2022-05-09 11:41:01,,delivery,40.52,6.08,46.60
4627ef,2022-05-09 11:45:31,,onsite,12.98,1.95,14.93
2b9bad,2022-05-09 11:50:41,a829c3,onsite,52.99,7.95,60.94
24a8c0,2022-05-09 11:50:56,,carryout,11.27,0,11.27
31a36d,2022-05-09 11:55:32,,onsite,16.76,0,16.76
79128b,2022-05-09 12:06:06,,onsite,15.97,0,15.97
11b3e4,2022-05-09 12:09:37,,carryout,17.07,0,17.07
ceab78,2022-05-09 12:10:25,af23fa,onsite,11.47,1.73,13.20
6eb0c7,2022-05-09 12:14:50,bd2d3e,onsite,19.45,2.92,22.37
e9c403,2022-05-09 12:21:06,,carryout,21.75,0,21.75
769a87,2022-05-09 12:21:34,bdd7aa,carryout,16.07,2.42,18.49
8777ef,2022-05-09 12:26:27,,carryout,13.27,0,13.27
138eb9,2022-05-09 12:27:41,7d2e24,delivery,32.03,4.81,36.84
2a3f6c,2022-05-09 12:29:22,,onsite,7.98,1.2,9.18
658511,2022-05-09 12:35:09,,onsite,13.97,2.1,16.07
da66ee,2022-05-09 12:36:29,cc6864,carryout,24.45,3.67,28.12
8b03d2,2022-05-09 12:37:18,,onsite,11.27,0,11.27
b0ab2b,2022-05-09 12:44:24,fe3f62,onsite,12.27,1.85,14.12
1b9550,2022-05-09 12:44:37,,onsite,11.27,1.7,12.97
1ea3ab,2022-05-09 12:55:40,6783f2,onsite,11.77,0,11.77
924105,2022-05-09 12:56:08,,onsite,32.03,0,32.03
8b98e5,2022-05-09 12:57:53,1611bd,carryout,54.69,0,54.69
aa41d7,2022-05-09 13:00:54,23c8ee,delivery,13.27,0,13.27
894320,2022-05-09 13:06:23,23b3a1,delivery,9.97,1.5,11.47
6344c2,2022-05-09 13:31:01,,onsite,13.97,0,13.97
644f91,2022-05-09 14:06:17,f2b0b5,delivery,14.77,0,14.77
9eb5c1,2022-05-09 14:09:29,,onsite,12.47,0,12.47
34f862,2022-05-09 14:20:59,778e1c,onsite,23.25,3.49,26.74
ec8300,2022-05-09 14:22:42,27c59c,delivery,9.97,1.5,11.47
1b34f8,2022-05-09 14:28:46,,delivery,14.97,0,14.97
09a613,2022-05-09 14:36:13,,carryout,9.97,1.5,11.47
1a9a07,2022-05-09 15:01:45,,onsite,38.71,0,38.71
6e82e5,2022-05-09 15:37:35,,onsite,14.27,0,14.27
69601a,2022-05-09 16:03:51,83ab13,onsite,11.28,0,11.28
afa850,2022-05-09 16:20:59,f92ca7,carryout,33.74,0,33.74
d9a787,2022-05-09 16:32:13,,onsite,11.57,1.74,13.31
13321c,2022-05-09 17:03:19,c6ac7f,delivery,12.47,0,12.47
fcb88b,2022-05-09 17:27:46,697acb,onsite,9.77,0,9.77
9b0083,2022-05-09 17:34:41,,onsite,13.77,0,13.77
a62f9f,2022-05-09 17:36:13,,onsite,17.06,0,17.06
512f85,2022-05-09 17:46:52,,carryout,29.73,0,29.73
7fce70,2022-05-09 17:47:07,846aff,delivery,15.57,2.34,17.91
0f79a1,2022-05-09 17:57:47,25a27c,onsite,20.45,0,20.45
d4d6b4,2022-05-09 18:13:41,,onsite,34.72,5.21,39.93
df7337,2022-05-09 18:27:18,5948f1,onsite,10.97,0,10.97
41fc02,2022-05-09 18:32:30,b9f0d2,carryout,14.27,0,14.27
42920c,2022-05-09 18:37:33,1fce10,delivery,15.47,0,15.47
2cda9b,2022-05-09 18:38:53,3c8fcb,delivery,12.27,0,12.27
d89593,2022-05-09 18:45:11,,onsite,65.27,0,65.27
101464,2022-05-09 18:49:47,,onsite,33.82,5.08,38.90
694152,2022-05-09 18:55:50,3aeb9b,onsite,24.96,3.75,28.71
65b610,2022-05-09 18:59:36,3efe2c,delivery,34.23,5.14,39.37
71cb83,2022-05-09 19:03:22,,carryout,52.49,0,52.49
5cb05a,2022-05-09 19:07:20,364e7b,onsite,13.97,0,13.97
abbe54,2022-05-09 19:09:02,6421ca,carryout,28.73,0,28.73
3d7e16,2022-05-09 19:10:41,,carryout,7.98,1.2,9.18
fbce8d,2022-05-09 19:17:57,8588ef,onsite,10.97,0,10.97
4c035c,2022-05-09 19:29:00,,carryout,11.98,0,11.98
1fcf71,2022-05-09 19:47:31,,onsite,62.45,9.37,71.82
ef8a5d,2022-05-09 19:49:53,488f92,carryout,20.76,3.12,23.88
1bf1db,2022-05-09 19:53:04,e8e69d,carryout,15.27,2.3,17.57
dfecca,2022-05-09 19:56:02,,carryout,14.77,2.22,16.99
9f38e4,2022-05-09 19:56:51,4ae127,onsite,40.02,6.01,46.03
2ae5e9,2022-05-09 20:33:41,,onsite,7.98,1.2,9.18
9c3f1d,2022-05-10 11:13:44,,onsite,12.98,1.95,14.93
503679,2022-05-10 11:41:37,a1284e,onsite,46.20,6.94,53.14
0276bd,2022-05-10 11:48:41,ac3f71,delivery,14.97,2.25,17.22
883bd2,2022-05-10 11:49:07,,delivery,52.19,7.83,60.02
738e89,2022-05-10 11:57:00,,carryout,43.81,0,43.81
924765,2022-05-10 11:57:17,,onsite,15.76,0,15.76
28061d,2022-05-10 12:12:31,,onsite,12.77,1.92,14.69
5dcdc1,2022-05-10 12:12:36,7c24bb,delivery,29.03,4.36,33.39
0ddedb,2022-05-10 12:20:33,80205a,delivery,15.97,0,15.97
255265,2022-05-10 12:24:25,7e18d1,onsite,15.77,2.37,18.14
692205,2022-05-10 12:29:31,0cc681,onsite,10.77,0,10.77
189274,2022-05-10 12:36:51,82e7f5,delivery,9.48,1.43,10.91
4725d4,2022-05-10 12:42:51,,carryout,15.76,0,15.76
bfb826,2022-05-10 12:43:27,a6b149,onsite,9.48,0,9.48
e69f7b,2022-05-10 13:08:58,,carryout,51.68,7.76,59.44
82b38d,2022-05-10 13:45:44,,carryout,46.93,7.04,53.97
2a495c,2022-05-10 14:00:42,,carryout,16.76,2.52,19.28
01d78b,2022-05-10 14:01:07,34309e,onsite,10.77,0,10.77
4368f5,2022-05-10 14:04:32,,onsite,18.26,0,18.26
29dcab,2022-05-10 14:13:32,a97a79,carryout,14.77,0,14.77
f04a15,2022-05-10 14:34:44,863354,carryout,6.98,0,6.98
763938,2022-05-10 14:50:30,,onsite,8.98,1.35,10.33
232571,2022-05-10 15:27:26,,onsite,14.97,2.25,17.22
121de6,2022-05-10 15:41:23,5e6280,delivery,15.27,2.3,17.57
f4323b,2022-05-10 16:11:26,,onsite,14.07,2.12,16.19
5e8dcb,2022-05-10 16:27:46,,onsite,12.77,0,12.77
c9235a,2022-05-10 17:03:57,,onsite,10.77,1.62,12.39
b2c569,2022-05-10 17:06:15,,delivery,12.07,0,12.07
9ead62,2022-05-10 17:09:39,,carryout,15.27,2.3,17.57
43531e,2022-05-10 17:10:00,ef1c5a,onsite,7.98,1.2,9.18
d80945,2022-05-10 17:19:22,2553db,carryout,17.46,2.62,20.08
3675cc,2022-05-10 17:34:46,458307,carryout,11.77,0,11.77
3cdbc0,2022-05-10 17:38:48,ab7c7d,carryout,11.57,1.74,13.31
3d98ff,2022-05-10 17:45:55,,onsite,16.26,2.44,18.70
6e7204,2022-05-10 17:46:28,485174,onsite,10.77,1.62,12.39
c328aa,2022-05-10 17:51:09,,onsite,18.46,0,18.46
fa4163,2022-05-10 17:52:54,,onsite,48.69,7.31,56.00
e5392f,2022-05-10 17:53:43,,onsite,33.23,0,33.23
1b1d3e,2022-05-10 17:57:18,74eba6,delivery,26.25,3.94,30.19
672429,2022-05-10 17:58:15,,onsite,35.72,0,35.72
f596f2,2022-05-10 18:03:26,d4541a,delivery,12.47,0,12.47
00964d,2022-05-10 18:03:37,6ee524,carryout,16.46,0,16.46
b64c48,2022-05-10 18:06:18,539ce0,carryout,11.28,1.7,12.98
355ec6,2022-05-10 18:14:43,,carryout,6.98,1.05,8.03
c04d03,2022-05-10 18:15:50,032750,delivery,31.94,4.8,36.74
d54138,2022-05-10 18:19:52,,carryout,20.96,3.15,24.11
47db0e,2022-05-10 18:24:30,,carryout,65.66,9.85,75.51
49cc71,2022-05-10 18:41:41,,onsite,8.98,0,8.98
942ac6,2022-05-10 18:42:14,5fd833,carryout,18.75,2.82,21.57
615b15,2022-05-10 18:43:14,,carryout,35.03,0,35.03
8cc3c1,2022-05-10 18:46:46,243aae,carryout,11.97,1.8,13.77
5374a1,2022-05-10 19:12:05,009186,delivery,7.49,1.13,8.62
2aee60,2022-05-10 19:18:24,,onsite,39.52,5.93,45.45
ac34f2,2022-05-10 19:20:27,,carryout,7.98,1.2,9.18
55e28e,2022-05-10 19:21:20,0711f6,onsite,12.57,0,12.57
0bfca6,2022-05-10 19:22:28,,onsite,9.77,0,9.77
eb8f71,2022-05-10 19:32:37,e17aa2,delivery,15.77,2.37,18.14
6006be,2022-05-10 19:37:30,,carryout,44.99,0,44.99
f369c5,2022-05-10 20:00:34,a09425,delivery,11.47,1.73,13.20
42bfcb,2022-05-10 20:02:33,,onsite,19.76,0,19.76
39e58b,2022-05-10 20:03:59,,delivery,12.47,1.88,14.35
760345,2022-05-11 11:03:59,844edd,onsite,13.77,2.07,15.84
a27f52,2022-05-11 11:10:25,,carryout,54.98,8.25,63.23
32f205,2022-05-11 11:11:02,dcdce8,carryout,6.98,0,6.98
b8bfb8,2022-05-11 11:24:52,,carryout,19.96,0,19.96
4b987d,2022-05-11 11:42:35,cb8b47,delivery,12.97,0,12.97
4480e2,2022-05-11 11:59:49,,delivery,10.97,1.65,12.62
3ee0ba,2022-05-11 12:03:35,f8dc92,carryout,12.77,0,12.77
32d3b2,2022-05-11 12:06:28,,onsite,26.34,3.96,30.30
b839a9,2022-05-11 12:18:53,,delivery,15.77,0,15.77
703872,2022-05-11 12:19:25,e019a9,delivery,11.47,1.73,13.20
c24eae,2022-05-11 12:20:45,7bb162,carryout,11.97,0,11.97
815517,2022-05-11 12:22:10,e3faf8,delivery,19.96,3.0,22.96
31d133,2022-05-11 12:22:29,,onsite,11.78,1.77,13.55
11d04b,2022-05-11 12:37:38,634d02,carryout,10.97,0,10.97
6c7d58,2022-05-11 12:39:44,3fae61,delivery,14.27,2.15,16.42
83fe17,2022-05-11 12:51:53,690312,onsite,52.50,7.88,60.38
e8d5fb,2022-05-11 13:02:40,,carryout,62.25,9.34,71.59
d0a6c7,2022-05-11 13:13:47,497ae9,onsite,24.95,3.75,28.70
db9e0e,2022-05-11 13:39:58,c16639,onsite,12.27,0,12.27
1f7c76,2022-05-11 14:06:35,,onsite,10.48,1.58,12.06
3d1e5b,2022-05-11 14:13:55,,onsite,14.27,2.15,16.42
95921b,2022-05-11 14:48:17,,onsite,14.07,0,14.07
b13457,2022-05-11 15:07:13,24c1bd,onsite,10.48,1.58,12.06
67e01f,2022-05-11 15:07:31,,onsite,49.19,0,49.19
56ec90,2022-05-11 15:21:39,,carryout,18.46,2.77,21.23
e0a2fc,2022-05-11 15:22:16,,delivery,11.97,0,11.97
fd3e16,2022-05-11 15:36:25,,onsite,12.47,0,12.47
34c884,2022-05-11 15:42:54,,onsite,8.97,0,8.97
c79159,2022-05-11 16:16:29,,onsite,11.47,1.73,13.20
09961d,2022-05-11 16:34:43,,carryout,11.27,0,11.27
597332,2022-05-11 16:34:51,c43561,onsite,9.97,1.5,11.47
7e9b28,2022-05-11 16:35:17,,onsite,12.27,0,12.27
4ab3c4,2022-05-11 16:36:18,,carryout,12.27,0,12.27
e9dc1e,2022-05-11 16:37:32,,onsite,9.97,1.5,11.47
3b211e,2022-05-11 16:38:11,,delivery,6.98,1.05,8.03
ae6ff5,2022-05-11 16:49:43,705787,delivery,11.98,1.8,13.78
1a4c89,2022-05-11 16:59:09,066e07,delivery,14.76,2.22,16.98
0e39d5,2022-05-11 17:06:12,c53a51,delivery,12.47,0,12.47
e20ca7,2022-05-11 17:27:34,,onsite,25.54,3.84,29.38
839559,2022-05-11 17:38:22,e6e9ac,delivery,12.47,0,12.47
670fa5,2022-05-11 17:40:35,,carryout,34.73,0,34.73
8c9dce,2022-05-11 17:50:16,,onsite,44.00,6.61,50.61
2cc064,2022-05-11 17:58:29,cd21f9,onsite,11.97,1.8,13.77
899a32,2022-05-11 18:00:13,6e4fae,carryout,14.27,0,14.27
e31259,2022-05-11 18:02:12,3a2ba5,onsite,13.97,0,13.97
90dca0,2022-05-11 18:02:25,,delivery,11.27,0,11.27
23c0a6,2022-05-11 18:04:56,c97830,delivery,10.77,1.62,12.39
1054d3,2022-05-11 18:05:22,ebf2f0,onsite,11.27,0,11.27
58e25b,2022-05-11 18:06:54,,onsite,34.72,5.21,39.93
38d54d,2022-05-11 18:18:08,16f3cb,delivery,29.75,4.47,34.22
05b0b1,2022-05-11 18:21:12,b43801,carryout,36.72,0,36.72
4a5aae,2022-05-11 18:33:32,,onsite,11.27,0,11.27
a01e6f,2022-05-11 18:47:12,df56ae,delivery,61.98,0,61.98
6b0c4c,2022-05-11 18:52:51,,onsite,10.97,0,10.97
b6f053,2022-05-11 18:56:09,,onsite,10.97,0,10.97
64070f,2022-05-11 19:03:02,949b61,onsite,11.97,1.8,13.77
c3fbc7,2022-05-11 19:07:42,,onsite,13.27,2.0,15.27
68f7dc,2022-05-11 19:14:35,10c17f,delivery,31.23,4.69,35.92
d8fcc2,2022-05-11 19:18:59,8e741f,delivery,11.28,0,11.28
59ca13,2022-05-11 19:44:12,,onsite,19.05,0,19.05
4e8cc5,2022-05-11 20:26:37,,onsite,9.97,0,9.97
814315,2022-05-11 20:33:53,,carryout,31.82,4.78,36.60
131c97,2022-05-12 11:10:58,27c59c,carryout,9.97,0,9.97
7ff1bf,2022-05-12 11:16:55,222dd6,carryout,12.77,0,12.77
6e4ce9,2022-05-12 11:24:55,eaccb6,carryout,52.50,7.88,60.38
183d69,2022-05-12 11:28:52,,onsite,26.46,3.97,30.43
677394,2022-05-12 11:35:59,83ab13,delivery,10.48,0,10.48
ebe57b,2022-05-12 11:39:00,,onsite,16.77,0,16.77
b48396,2022-05-12 11:47:11,364e7b,onsite,13.97,0,13.97
933dcd,2022-05-12 11:53:42,9d8d19,carryout,9.48,1.43,10.91
08c920,2022-05-12 12:05:06,,delivery,11.97,1.8,13.77
35fef9,2022-05-12 12:12:10,577acb,carryout,36.21,5.44,41.65
48bad5,2022-05-12 12:13:46,,carryout,64.46,0,64.46
f2e1df,2022-05-12 12:20:28,569414,onsite,13.47,2.03,15.50
b56e4d,2022-05-12 12:31:22,5948f1,delivery,10.97,0,10.97
fad8c6,2022-05-12 12:35:54,,onsite,10.97,1.65,12.62
05af02,2022-05-12 12:42:09,6ad899,carryout,13.47,2.03,15.50
6376f7,2022-05-12 13:18:54,121658,delivery,13.47,2.03,15.50
36d589,2022-05-12 13:52:22,,onsite,19.96,0,19.96
c31c3f,2022-05-12 13:53:17,,delivery,14.07,2.12,16.19
a09559,2022-05-12 13:58:36,06ffda,delivery,7.49,0,7.49
7fad84,2022-05-12 14:17:12,,onsite,31.72,4.76,36.48
43b7ac,2022-05-12 14:43:07,9233be,carryout,9.77,1.47,11.24
d1d9cf,2022-05-12 14:55:48,9e3008,carryout,20.26,0,20.26
d139f7,2022-05-12 15:14:13,7679ed,carryout,12.47,1.88,14.35
24585e,2022-05-12 15:17:33,,carryout,54.79,8.22,63.01
73e736,2022-05-12 15:21:16,,onsite,18.76,2.82,21.58
b80ad8,2022-05-12 15:43:36,,onsite,15.97,0,15.97
ae21c0,2022-05-12 16:04:37,,carryout,28.25,4.24,32.49
23987e,2022-05-12 16:18:04,,carryout,15.97,2.4,18.37
31aa47,2022-05-12 16:19:20,e92a62,onsite,9.98,1.5,11.48
2bddfc,2022-05-12 16:33:49,bdd7aa,onsite,16.07,2.42,18.49
55d131,2022-05-12 17:13:04,,delivery,14.77,0,14.77
938517,2022-05-12 17:18:32,697acb,onsite,9.77,0,9.77
9a0a73,2022-05-12 17:22:08,5d7d69,onsite,19.76,2.97,22.73
d9287a,2022-05-12 17:36:06,,carryout,16.77,0,16.77
9c5410,2022-05-12 17:51:55,,onsite,16.47,0,16.47
61ec78,2022-05-12 18:00:06,,onsite,48.29,7.25,55.54
f99fb9,2022-05-12 18:00:45,695334,carryout,54.55,0,54.55
3fced0,2022-05-12 18:02:44,ac455e,carryout,12.47,0,12.47
4d59c4,2022-05-12 18:06:52,c45717,delivery,9.48,1.43,10.91
af7475,2022-05-12 18:12:35,028bad,carryout,49.21,7.39,56.60
ffc80c,2022-05-12 18:14:13,,carryout,16.26,2.44,18.70
b47346,2022-05-12 18:31:53,254e86,delivery,10.77,0,10.77
636b80,2022-05-12 18:32:18,,onsite,32.03,4.81,36.84
634f5a,2022-05-12 18:34:44,6f0e89,carryout,10.77,0,10.77
ab2cbc,2022-05-12 18:44:12,0a3ddc,onsite,12.57,0,12.57
a370ba,2022-05-12 18:48:38,,carryout,55.28,8.3,63.58
0e85e8,2022-05-12 19:06:31,6bf830,onsite,11.47,0,11.47
6e4591,2022-05-12 19:12:38,,carryout,19.96,0,19.96
bc8677,2022-05-12 19:13:37,,delivery,16.07,2.42,18.49
2be361,2022-05-12 19:13:41,,carryout,12.77,0,12.77
9541af,2022-05-12 19:19:56,,onsite,75.33,0,75.33
2dd688,2022-05-12 19:36:12,cb8c39,carryout,11.97,1.8,13.77
def34a,2022-05-12 19:39:29,31291f,delivery,10.77,0,10.77
fbabc7,2022-05-12 19:42:15,488f92,onsite,20.76,0,20.76
e8dda3,2022-05-12 19:48:57,8df8c6,carryout,20.95,0,20.95
99b381,2022-05-12 19:55:27,,onsite,47.98,0,47.98
0695f1,2022-05-12 19:57:07,990026,carryout,8.77,1.32,10.09
69b194,2022-05-12 19:58:59,,onsite,20.26,0,20.26
062e1f,2022-05-13 11:10:32,db25f8,onsite,13.27,0,13.27
9b9946,2022-05-13 11:13:12,5c8584,delivery,10.27,0,10.27
470053,2022-05-13 11:25:30,,onsite,31.23,4.69,35.92
20f831,2022-05-13 11:41:20,,onsite,15.97,0,15.97
60e26d,2022-05-13 11:47:02,b2a694,carryout,9.77,1.47,11.24
8b1d18,2022-05-13 11:49:48,,onsite,10.77,0,10.77
b831f4,2022-05-13 12:03:36,,onsite,14.97,0,14.97
f0abc5,2022-05-13 12:05:34,17ad7e,onsite,24.96,3.75,28.71
b4a224,2022-05-13 12:25:44,,carryout,10.97,1.65,12.62
570ef1,2022-05-13 12:28:47,6c0b87,onsite,11.77,1.77,13.54
cd4e93,2022-05-13 12:37:51,,onsite,33.03,0,33.03
650c20,2022-05-13 12:43:06,,onsite,51.99,7.8,59.79
d307f1,2022-05-13 12:45:04,7980d0,carryout,14.27,0,14.27
de6f5c,2022-05-13 12:52:17,,carryout,10.97,0,10.97
6ac6d4,2022-05-13 12:55:27,863354,delivery,6.98,0,6.98
825ebe,2022-05-13 13:05:01,a829c3,carryout,53.99,8.1,62.09
6c0971,2022-05-13 13:06:31,,onsite,10.77,0,10.77
373158,2022-05-13 13:07:42,,carryout,74.25,11.14,85.39
6db888,2022-05-13 13:15:50,fea636,delivery,11.98,1.8,13.78
8a396b,2022-05-13 13:26:37,,delivery,55.91,8.39,64.30
d68451,2022-05-13 13:29:09,,onsite,54.50,8.18,62.68
5c628f,2022-05-13 13:35:56,a1284e,carryout,44.00,6.61,50.61
bb76dd,2022-05-13 13:40:43,,onsite,10.97,0,10.97
21ecc9,2022-05-13 14:12:28,b35711,delivery,9.98,1.5,11.48
8b05f2,2022-05-13 15:02:00,832587,delivery,34.22,5.14,39.36
a22652,2022-05-13 15:16:55,,onsite,23.74,3.57,27.31
e8ea7f,2022-05-13 15:23:27,,carryout,55.19,0,55.19
15d2d3,2022-05-13 15:39:24,,delivery,8.77,1.32,10.09
795d37,2022-05-13 16:26:17,,carryout,12.27,0,12.27
9ce303,2022-05-13 16:39:32,2c8fff,carryout,16.07,2.42,18.49
681f08,2022-05-13 16:40:15,,onsite,20.45,0,20.45
4a2f6d,2022-05-13 16:44:35,a1e8d2,onsite,10.97,0,10.97
c8848b,2022-05-13 16:49:53,,onsite,9.77,1.47,11.24
516263,2022-05-13 17:02:01,,onsite,19.46,2.92,22.38
c371a4,2022-05-13 17:10:40,,onsite,48.39,0,48.39
55997d,2022-05-13 17:13:19,6ee524,carryout,18.96,2.85,21.81
749ff4,2022-05-13 17:27:54,0cc681,carryout,10.97,0,10.97
597852,2022-05-13 17:28:11,,onsite,43.50,6.53,50.03
2fcff3,2022-05-13 17:34:12,,onsite,13.27,2.0,15.27
c11f0b,2022-05-13 17:45:09,,onsite,9.48,0,9.48
2fcda9,2022-05-13 17:46:17,5e6280,carryout,15.27,0,15.27
fce666,2022-05-13 17:47:52,,delivery,66.76,0,66.76
be7e97,2022-05-13 17:53:31,,onsite,7.98,0,7.98
dae6b0,2022-05-13 17:54:55,,onsite,60.99,9.15,70.14
9ea637,2022-05-13 18:01:07,,carryout,8.98,0,8.98
b28213,2022-05-13 18:10:40,,onsite,21.46,3.22,24.68
a18058,2022-05-13 18:14:47,,carryout,25.95,0,25.95
5178ef,2022-05-13 18:24:48,,carryout,14.27,0,14.27
c3122a,2022-05-13 18:37:05,2cb4a1,onsite,13.97,2.1,16.07
0edf63,2022-05-13 18:53:34,d4541a,carryout,11.97,0,11.97
86f88b,2022-05-13 18:55:59,f60f41,delivery,12.27,0,12.27
7a55a7,2022-05-13 18:57:26,b53279,carryout,39.72,5.96,45.68
b62ab0,2022-05-13 19:02:30,9e09b0,carryout,11.98,1.8,13.78
5f8c99,2022-05-13 19:10:16,,onsite,14.97,2.25,17.22
b2b712,2022-05-13 19:14:20,36bea0,onsite,31.24,0,31.24
64a821,2022-05-13 19:20:03,936958,delivery,15.57,2.34,17.91
fd79e9,2022-05-13 19:24:48,e0ac2b,carryout,11.47,0,11.47
52876f,2022-05-13 19:31:33,,delivery,33.43,0,33.43
2afefb,2022-05-13 19:32:49,,carryout,20.45,3.07,23.52
f06eba,2022-05-13 19:48:35,,onsite,10.97,1.65,12.62
6bf24b,2022-05-13 19:52:52,,delivery,21.95,3.3,25.25
d2b1ef,2022-05-13 19:54:06,,onsite,11.28,1.7,12.98
0426cf,2022-05-13 19:55:45,b9f0d2,carryout,13.27,0,13.27
235fb3,2022-05-13 20:12:35,,onsite,58.94,8.85,67.79
7de9ec,2022-05-13 20:13:18,23b3a1,carryout,9.97,1.5,11.47
dd697d,2022-05-13 20:26:17,3efe2c,delivery,39.21,5.89,45.10
3789bd,2022-05-14 11:14:15,,carryout,10.77,0,10.77
7e5380,2022-05-14 11:17:10,,onsite,10.48,0,10.48
dfd9e6,2022-05-14 11:19:27,116ad0,delivery,10.97,0,10.97
